order_id,customer_name,product,size,price_per_unit,total_price,quantity,order_date
9465a3ba-149d-48b8-8048-42e9afb0202e,Jorge Gaines,Nike Air Jordan 1 Retro,37,271,542,2,2024-03-25 06:29:20
a0a50cde-b132-4152-a9db-986d3330bf23,Kimberly Rhodes,Vans Old Skool,43,135,540,4,2024-09-27 14:19:01
0519b509-bbb4-4a6f-b34b-69255e486de5,Isaac Mckenzie,Nike Air Jordan 1 Retro,36,113,452,4,2024-05-03 07:46:43
b7ff9dfa-bbdd-4d3f-9595-394c3ca82ff2,Jonathan Smith,Puma Future Rider,40,452,452,1,2024-06-02 01:30:27
05e7fca9-f3f2-4848-adaf-89afec350368,Ashley Johnson,Adidas Ultra Boost,43,361,722,2,2024-10-12 00:11:44
1239ced1-99bb-4e60-9c08-2334f470c87e,Lynn Frey,Adidas NMD R1,45,360,720,2,2024-07-24 02:18:07
ba5e4335-a1e6-4fb0-9f6c-a57a854d9476,Thomas Cole,Nike Air Force 1,41,365,365,1,2025-01-28 03:38:09
485d7eac-f4fc-4d7d-80e4-add94dcb3e23,Steven Lane,Nike Dunk Low,47,225,1125,5,2024-04-11 02:32:43
2711c7df-4905-445f-a6ee-69d3cf72a05a,Jamie Butler,Nike Air Force 1,41,413,1652,4,2024-05-13 09:21:01
b17d2f44-cdc3-4a89-829e-609d58a77e98,Joyce Reed,Converse Chuck Taylor All Star,40,250,1250,5,2024-06-30 23:02:39
e100a902-8b29-41f2-8afe-7c22691237f8,Gary Rivera,Puma RS-X,41,374,1496,4,2024-09-10 10:07:39
19e12b9f-226a-4ac6-a947-87049af74280,Laurie Stone,Adidas Yeezy 700,36,427,2135,5,2025-02-16 16:05:27
70e1f4d4-e15e-4d53-8144-3b05df627d94,Ashley Lee,Nike SB Dunk High,45,376,1504,4,2024-02-26 15:00:25
364742ab-518b-40e9-9255-1671096df414,Katherine Gomez,Converse Chuck Taylor All Star,38,242,1210,5,2025-01-13 01:44:10
06b8c910-3554-482c-8b8e-212b9dcc9982,Heather Barnes,New Balance 990v5,47,152,608,4,2025-02-16 11:56:29
bd7c0151-9862-43db-a56b-b5d62cd9edcd,Diana Hooper,Adidas Forum Low,40,382,1528,4,2024-08-21 19:56:52
a6441a0f-a2af-4bf7-a9bb-4086f2f14854,Jennifer Webster,Puma Suede Classic,41,137,411,3,2024-05-13 02:08:40
fb3fbfd8-d7c6-41fd-8991-447104eaaa65,Kirk Lawson,Nike Air Jordan 1 Retro,39,290,1160,4,2024-03-12 09:38:10
b9beda00-df28-4e6d-a3cb-48e598a0d241,Jessica Miller,Puma RS-X,36,263,1052,4,2024-05-21 22:24:18
19d3bdcd-2e39-4586-b100-5cb35b6c23bc,James Douglas,Nike Air Max 90,38,239,1195,5,2024-12-05 13:43:53
c62cdcb9-c0a7-4438-b95d-3704b1e18322,Daniel Mcgee,Nike Blazer Mid '77,42,263,789,3,2024-11-17 15:40:41
eae46939-0acf-4467-9d1b-bd32c2372870,Anthony Ponce,Nike SB Dunk High,46,281,1124,4,2025-01-02 09:03:37
142e4477-aced-4b7b-96df-f6fe416ac612,Warren Johnson,Vans Sk8-Hi,38,424,1696,4,2024-03-25 13:41:13
4def55ef-723d-4984-9aaa-e79d5b3a8940,John Flores,Nike Air Force 1,40,331,331,1,2024-03-02 19:46:10
640ecae5-8c75-49b9-b490-96ddc2322ac2,Shane Perry,New Balance 990v5,43,188,376,2,2024-06-22 03:22:52
fa569dc9-04ce-4b76-b200-05f25504a941,Michael Jacobson,Nike Air Max 90,47,500,1000,2,2024-11-29 06:36:54
eac359b1-2c40-4b69-bb1f-1b8bdb7ad1be,Lisa Miranda,Vans Old Skool,46,403,806,2,2024-03-15 03:42:05
2f9832c6-ee8a-4db5-b1c4-2d14f014badf,Nicole Delacruz,Puma RS-X,47,248,496,2,2024-05-25 03:08:03
74b2d427-0f94-42bc-8368-23deecf72c85,Carrie Mclaughlin,Reebok Club C 85,43,438,2190,5,2025-01-06 22:31:23
15d31b7c-1ba3-427d-b035-54fb195d2484,Richard Cortez,New Balance 990v5,46,344,344,1,2024-03-27 20:24:37
03a31ead-b49f-4f0a-a2a3-4f2b0ec832f6,Betty Sims,Vans Old Skool,41,103,103,1,2024-04-04 04:03:55
2aa53bd7-8a17-44d9-9d1f-286f7ee92916,Diamond Ross,Vans Sk8-Hi,40,336,336,1,2024-04-19 04:47:42
14a6c9f9-6d00-4f53-b357-24f3d5211afc,Kimberly Zimmerman DVM,Adidas NMD R1,45,311,311,1,2024-09-01 11:37:52
e3592cc6-9209-424a-a860-4fe9308c6c94,Patricia Lee,Adidas Yeezy Boost 350,44,325,1625,5,2024-07-16 03:29:11
80c673b3-9f81-4ede-bb03-460308801b5d,Benjamin Nguyen,New Balance 2002R,42,315,630,2,2024-12-28 07:24:26
de8bbce1-1a4b-4eb3-8631-f552f8903647,Mrs. Mackenzie Chavez,Adidas Samba OG,37,477,1908,4,2024-08-26 05:45:30
5505f458-9726-458c-8c50-a0702eaa647b,Donald Franklin DVM,New Balance 990v5,40,343,686,2,2024-03-18 03:46:23
5818dec6-c35e-4478-88a6-62fe05565ad0,Jillian Douglas,New Balance 2002R,36,217,868,4,2024-05-06 18:12:35
db88a124-5d1f-4c46-80e4-7da8262b4e68,Cynthia Cunningham,Adidas Samba OG,42,450,900,2,2024-05-06 22:33:28
02f1ad21-866a-4cc5-9ee8-9c8e52cefda9,Courtney Reyes,New Balance 550,45,377,377,1,2024-05-21 12:50:16
d62b26ca-3bfc-4d46-9d54-b836f274e563,Daniel Pena,Salomon Speedcross 5,46,264,792,3,2025-02-04 10:17:58
1fa752c8-fa33-4282-a3f5-f72d54eabd6e,Wesley Wise,Nike ZoomX Vaporfly Next%,41,421,2105,5,2025-01-12 15:30:19
1ee43113-7ef0-42f7-8383-7238cf6e944e,Danielle Keller,Adidas Samba OG,39,483,2415,5,2024-07-18 06:46:07
1417a378-7e6f-440a-86ac-016bf7a74fe3,Jennifer Beasley,Nike SB Dunk High,40,331,993,3,2024-11-01 02:15:43
0285dea2-42e7-45e4-8e97-9602854f09db,Melissa Sanchez,New Balance 550,36,485,970,2,2024-11-27 00:43:39
fa743d89-5e08-499b-b31b-a0ee93ec710d,Ronald Lopez,Converse Chuck Taylor All Star,38,271,1084,4,2024-10-26 20:52:26
3a4bb9bb-fba8-40c1-b2bb-32ecb22a8676,Emma Martinez,Salomon Speedcross 5,43,287,574,2,2024-06-01 13:39:44
f8cf5a6a-f546-46c1-af10-b445655dce12,Anthony Lewis,Adidas Yeezy Boost 350,45,257,771,3,2025-01-08 00:17:29
4a9e541d-4a58-410c-add7-4f84a7154981,Kristin Downs,Adidas NMD R1,38,353,1059,3,2024-11-09 18:41:31
e9f2565f-e7ee-4e89-9ca8-26d69ca02368,Nancy Palmer,Nike Air Jordan 1 Retro,47,105,525,5,2024-09-22 07:06:20
e9a94859-35c6-4255-9cf5-ad3a8d5ae900,Elizabeth Harris,Asics Gel-Kayano 14,38,401,401,1,2025-01-05 01:52:09
dd96b7be-f277-4179-a301-0cc5390d9a8c,Kent Moore,Adidas Forum Low,41,242,968,4,2024-10-22 10:38:25
0294c729-9e7d-4aeb-bfac-f5f069abc679,Antonio Sims,Adidas Ultra Boost,47,228,456,2,2024-09-05 09:31:08
8685215f-2143-4f70-b091-fea49bc2ac95,William Wells,Nike SB Dunk High,45,261,522,2,2024-12-11 09:35:06
2dc3f60a-dabd-4e3a-8576-1348b10dc4a0,Matthew Rodriguez,Asics Gel-Kayano 14,44,366,732,2,2024-04-08 09:27:52
6a0eb1ea-138b-4675-832b-fdf79185ec09,Ashley Jones,Puma RS-X,36,417,1668,4,2024-08-13 06:13:06
4a4f2275-0adf-4827-bcd0-e78396106ded,Michael Rogers,Converse Chuck Taylor All Star,42,230,690,3,2025-01-22 21:46:24
d2041705-15ac-42d8-904c-247a6c726c10,Elizabeth Wilson DDS,Adidas NMD R1,39,349,349,1,2024-05-04 21:58:08
6a71e179-0d99-4d49-8efd-8abca87d9b5c,Mary Howard,Vans Old Skool,47,379,1516,4,2024-02-29 15:15:46
36f3249d-be39-4a53-a54b-f82273bfd6a5,Susan Barajas,Nike ZoomX Vaporfly Next%,38,273,546,2,2024-03-30 15:29:38
8602b955-a350-4f08-bfb1-ff00250bf74c,Angel Lewis,Vans Old Skool,41,423,2115,5,2024-10-01 02:21:14
94366ca9-67ea-448c-94cf-6c67a41bd304,Kelly Hernandez,Puma Suede Classic,36,394,788,2,2024-07-21 00:54:20
36a7ca8d-da77-4438-a38b-cb2b25bf2ffd,Matthew Macias,Nike ZoomX Vaporfly Next%,36,136,408,3,2024-07-23 00:14:58
77932414-7119-4d8d-a518-2a6249d73c08,David Patel,New Balance 2002R,47,237,711,3,2024-12-29 04:27:55
dc95d186-3fe6-4ba5-8656-49eca230d4f5,Lauren Arnold,Nike SB Dunk High,46,290,290,1,2024-03-02 08:24:45
fe42ebf9-01c1-43e9-b830-b94276864fef,Joanne Alvarado,Vans Old Skool,37,413,1652,4,2025-02-03 14:19:03
48195101-047e-45f1-8212-b76bd74b6a97,Cynthia Case,Adidas NMD R1,45,425,850,2,2024-04-24 04:57:40
e4af4b69-63ec-4b0c-bd14-120025f1ac6f,Johnathan Barker,Nike ZoomX Vaporfly Next%,44,351,351,1,2024-05-16 20:35:07
d4706b54-59be-41a7-a626-1453e46dff81,Stephen Hill,Puma Suede Classic,47,489,2445,5,2024-06-04 02:22:43
ca3ff74f-05b2-4927-aecc-96e0f66b5c2e,Patrick Diaz,Asics Gel-Lyte III,46,477,1431,3,2024-09-03 16:44:59
111d9680-31dc-4b26-86a2-3ec5bd88ac7b,Jeremiah Blackwell,Salomon XT-6,38,490,1470,3,2024-11-04 09:45:45
70952d0a-4ab7-4048-b768-a5d667ffb9b2,Shannon Brown,Puma Future Rider,42,290,870,3,2024-02-25 03:39:06
e1039f8e-93e7-40c0-84d3-6e755e7ffd68,Steven Sherman,New Balance 2002R,41,308,924,3,2024-03-31 22:21:39
7045a44f-f061-4285-9af1-1875f25b8964,Adrian Williamson Jr.,Nike Blazer Mid '77,46,313,626,2,2024-03-04 20:31:32
c9891f3f-33f6-4316-a737-1e323fe10e21,James Ferguson,Adidas NMD R1,47,217,1085,5,2024-09-14 04:17:56
07838992-aa3d-4a5f-9ef2-65f8603a9acb,Anthony Roman,Nike Blazer Mid '77,41,181,543,3,2025-02-20 21:54:59
8c3def69-691c-4757-bde3-6a5243954452,Holly Weaver,Adidas NMD R1,38,181,905,5,2024-05-30 03:05:13
afb8c39d-358f-41af-a07a-44925912e6e4,Christopher Evans,New Balance 990v5,44,308,924,3,2025-01-26 16:17:12
e9ffee2f-6ceb-4e19-a23f-4c1957e0efdc,Robert Davenport,Converse Chuck Taylor All Star,39,107,321,3,2024-05-30 01:32:10
2853726d-f533-42dc-886e-006f37bf660b,John Garrett,Nike Dunk Low,47,312,624,2,2025-01-19 21:48:06
8b9b4dcf-d9da-4cf1-ba82-b7066a36c708,Stacey Alexander,Salomon Speedcross 5,36,488,1952,4,2024-06-19 23:12:35
276d21cc-b3c5-4f64-8bed-492ea71fb98e,Katherine Vance,Adidas Ultra Boost,47,247,1235,5,2024-11-10 01:05:44
c7985557-8744-4e13-ab89-a233c1e21b92,Bonnie Martin,Reebok Club C 85,43,389,1945,5,2024-03-11 18:38:06
656b0c80-37ca-4713-830e-6de8c62f0b57,Christopher Johnson,Adidas Yeezy Boost 350,36,317,634,2,2024-02-22 20:47:26
74b159c8-6201-4cd3-9b23-b21f8285b337,Robert Kelly,Nike Air Jordan 1 Retro,45,420,420,1,2024-07-27 20:00:09
e230ea4a-a6ea-47af-83ca-6f12b709b968,Andrew Alvarado,Adidas Samba OG,44,169,507,3,2025-01-17 07:34:00
f5b66473-ebf0-4d83-b837-10f992c6a16d,Deanna Anderson,Nike Air Jordan 1 Retro,40,268,536,2,2025-01-28 04:19:03
9b41732c-4a47-4ad1-9fa2-82c3d129c8df,Grace Cunningham,Puma RS-X,43,145,290,2,2024-07-03 01:52:34
eb9a748d-49d4-4dc4-9ae2-3433c3d09bf8,Rickey Long,Adidas Forum Low,44,154,770,5,2024-04-23 21:34:41
2edbce17-a0b1-40a1-8651-f6a071752319,Thomas Cobb,Reebok Classic Leather,37,422,2110,5,2024-03-17 00:50:21
08e07767-cd49-4793-8c50-cc6bf19fdc6e,Andrew Sanchez,Reebok Classic Leather,38,121,363,3,2025-01-06 13:25:55
3dc39f4c-cf96-4b5c-a643-a37bb2f349f0,Andrew Erickson,Converse Chuck Taylor All Star,46,364,1820,5,2024-11-09 01:52:15
37246f6e-786d-436d-841d-0e1a356dcf8c,Donna Thomas,Puma RS-X,47,214,642,3,2024-12-10 09:30:05
52578176-243b-4a72-ba0b-78809068d9f3,Dawn Gregory,Puma Suede Classic,36,122,488,4,2024-03-01 10:34:02
b13cf95d-1cae-4f37-ac4f-e27d1b89cbee,Emily Carroll,Nike Dunk Low,39,151,755,5,2024-06-19 07:26:22
e9d1a25b-54ac-4c70-a092-4057dfe690be,Kristen Sanchez,Nike Air Force 1,38,250,500,2,2024-06-05 19:57:29
55ccaf34-74d6-4f10-b527-63d5f82d207b,Michael Gibson,Converse Chuck Taylor All Star,37,323,969,3,2024-09-11 02:07:24
f86fe5a3-0357-405a-8a6d-f741709930ee,Nathan Reynolds,Asics Gel-Kayano 14,46,354,1416,4,2024-04-14 12:08:07
634a14a7-5004-4907-8e5f-8c0ef614fd73,Brandy Mahoney,Nike Air Force 1,37,401,1203,3,2024-12-19 14:32:36
03633308-85db-451f-a367-a2828f3f0d1a,Mary Pope,New Balance 550,45,498,996,2,2024-11-22 05:09:04
2595d1c8-0440-4bf7-ad68-0794bb200dbb,Timothy Rivera,Converse Run Star Hike,40,314,1256,4,2024-08-27 05:10:20
d1f35f6f-4f11-4f71-ba3a-0d9458b6aabe,Kelsey Grant MD,New Balance 2002R,41,361,722,2,2025-02-11 02:05:19
9718e6c9-bea2-40b6-86f8-d63eea81f758,Steve Oliver,Asics Gel-Lyte III,42,292,876,3,2025-02-11 22:21:47
c52a727b-1668-49c3-8cf9-971d48155115,Cassidy Evans,Nike SB Dunk High,46,379,1895,5,2024-06-28 09:28:42
79504c51-4784-447a-88ab-1011df9595f3,Shelly Beck,Nike ZoomX Vaporfly Next%,47,346,1730,5,2024-05-02 14:25:13
f0fec662-3ad2-4e33-8391-2eeecef21c06,Kelsey Hamilton,Nike Air Jordan 1 Retro,37,172,172,1,2024-05-19 18:49:58
e9bfd585-8bbe-4c73-8053-317210701486,Amy Torres,Nike Air Jordan 1 Retro,45,214,1070,5,2025-01-20 16:18:41
72d804b0-9c14-4e2a-8b72-33184191e202,Andrew Smith,Nike ZoomX Vaporfly Next%,37,107,428,4,2024-07-08 20:03:04
4da70f70-9570-4cb1-a3d3-3ebfab9f6893,Amanda Davis,Adidas Samba OG,44,181,362,2,2024-06-15 08:46:33
39d1b393-10e1-4dd4-8785-da506380d65a,Tracy Martin,Salomon Speedcross 5,38,344,1376,4,2024-05-02 08:28:50
12a8a5a4-be18-4be6-83a3-d04834d30fdb,Sonya Smith,Salomon XT-6,37,436,1308,3,2024-05-02 06:46:02
94a5495e-ebfa-4f73-99a3-2b65ddab2c4a,Rebecca Mcfarland,Nike Air Jordan 1 Retro,41,285,855,3,2024-09-07 10:01:59
e5326ee4-b963-4ee5-b2b8-ac01c7b8d1a3,Clayton Diaz,Nike Air Force 1,47,427,2135,5,2024-03-19 20:14:55
7d51629f-61c9-48f8-a4f8-f6a8b71adbde,Jeanne Salazar,Salomon Speedcross 5,47,491,491,1,2024-06-14 01:55:46
4fd5d349-c479-4aa9-9f6a-6449aa013da4,Samantha Mitchell,Vans Sk8-Hi,39,207,414,2,2024-10-06 03:32:53
f4f843b8-8b9f-4291-92fd-d91fcdd8f3ce,James Cooper,Reebok Club C 85,37,462,1386,3,2024-11-02 20:37:51
7f968c82-60c5-4725-a9a4-139c6bb91a69,Joshua Mata,Asics Gel-Lyte III,39,117,117,1,2024-06-13 15:08:41
9598a108-b2e5-49ad-82ed-91f3422ea0f9,Scott Griffith,Nike Blazer Mid '77,41,189,378,2,2025-01-21 14:51:24
7aec72b1-45f6-4ae7-b817-554879365f27,Caitlin Walker,Reebok Club C 85,43,184,552,3,2024-11-27 20:34:47
b0e5463e-36a1-4487-bcc8-c5ac68a47aea,Zachary Alvarez,Salomon Speedcross 5,46,379,1137,3,2024-12-12 09:02:53
4d06111d-f857-4337-9ff5-0805bca54377,Jennifer Sellers,Nike ZoomX Vaporfly Next%,38,395,790,2,2024-05-05 13:27:36
295de33e-cb0d-4678-a8bc-94b6f960677b,Jason Daniels,Vans Old Skool,43,398,796,2,2024-07-04 03:40:13
20189e98-4381-4130-9f8d-3ce3ec97a132,Amber Hayes,Nike Air Jordan 1 Retro,42,397,794,2,2024-06-03 00:44:51
82ba087d-4990-4a83-a65c-4dbcc8b6a723,Matthew Hill,New Balance 550,46,432,1728,4,2024-07-13 00:22:32
49f6a1bc-1c31-423b-855e-8f64e9be7cea,Aaron Macdonald,Nike Blazer Mid '77,37,475,1900,4,2024-11-24 13:42:23
6483ea00-34be-483b-9129-fe5304446465,Hannah Mayo,Adidas NMD R1,37,256,1280,5,2024-10-02 04:39:53
c9cb3388-451f-49e9-8ac4-a49896d499b2,Nicholas Johnson,Vans Sk8-Hi,47,231,1155,5,2024-12-26 14:40:39
aec010bb-4e0e-461a-afaa-bc7db044bf39,Sarah Frazier,Nike Air Max 90,45,400,2000,5,2024-10-20 12:45:32
f2214b1b-de71-48b1-83f0-d100e5556019,John Velez,Nike Blazer Mid '77,46,375,1500,4,2024-07-25 03:01:22
a2237271-5b61-400d-9056-5567b8f716e0,Ashley Gardner,Adidas NMD R1,42,385,1155,3,2024-12-12 23:03:31
66bc1bd7-9889-4524-8efa-3dc8c7169a32,Julian Bowen,Puma Suede Classic,41,479,958,2,2024-06-11 20:01:35
5e2dd050-b0c1-4978-a847-86fef8731413,Kristen Watson,Adidas Yeezy 700,37,259,1036,4,2024-05-06 06:42:47
d1bde06c-4a10-4953-9d01-6c980240053b,Amber Lara,Vans Sk8-Hi,43,403,403,1,2025-01-03 01:48:17
eb981d2d-d5dd-4b13-96e6-355fc40f1649,Brian Collins,Reebok Club C 85,42,230,920,4,2024-02-27 21:51:00
da503b10-c149-42a7-8bc6-60e3631471df,Christina Padilla,Adidas Ultra Boost,37,487,487,1,2024-10-01 09:54:28
28c9c56e-2dce-4f41-9f4a-d27779183c73,Andrea Jones,Salomon XT-6,36,295,1475,5,2024-02-27 12:53:15
950f6aba-689d-466f-a50c-2f336641a40b,Mrs. Wendy Gutierrez,Converse Chuck Taylor All Star,41,411,1233,3,2024-11-13 13:02:25
327c2bfc-c96a-4422-bf83-41a605e8e3b7,Vickie Flores,Nike ZoomX Vaporfly Next%,37,494,1976,4,2024-11-14 06:13:46
ba717325-8172-4936-b7ed-2493fc34b6c4,Theresa Perez,Reebok Classic Leather,45,479,1437,3,2024-03-09 03:18:01
40e98bd0-a426-4c6b-9fe0-ef83f5484c76,Sean Bell,Reebok Classic Leather,42,411,1644,4,2024-06-15 15:18:42
c5eeb5fd-ebf3-46f7-8816-a28328ffe0ba,Pamela Davis,New Balance 327,38,387,1161,3,2024-04-10 05:12:08
897d03fd-6792-4449-a368-b8170b2e96b6,Mary Hutchinson,New Balance 990v5,44,348,696,2,2024-05-11 23:25:02
b836d151-d057-4ea6-92d1-7dbe4fb8121b,Ryan Price,Adidas Samba OG,47,142,710,5,2024-11-26 00:04:32
d8d6eaa1-b463-4f75-9ac7-d08e55f6de2a,Jonathan Johnson,Adidas Samba OG,47,405,1215,3,2024-03-25 06:52:19
038fb34a-b85e-4a1f-ac39-1f86ad435bb0,Jennifer Wilson,New Balance 327,36,449,1796,4,2024-09-12 15:28:37
bd96303b-8d2f-4e39-b8e6-f2570fbf77bf,Crystal Keller,Adidas Superstar,45,238,714,3,2024-07-10 08:49:05
35ff21dc-1d4b-4ae7-bdc0-35f74f99f6cb,Matthew Lawrence,Adidas NMD R1,42,216,216,1,2024-04-28 08:46:32
13cd4d64-b162-4a11-94f7-41731ecc34da,Gina Krause,New Balance 550,39,369,1476,4,2025-02-09 11:20:31
d38b1a4b-eb9e-42d3-adb1-4cf30f7d105f,Danny Myers,Nike Air Max 90,42,172,344,2,2025-01-26 02:45:32
ad93e0a5-54cb-40fe-8b1a-28bcfd1c4810,Rebecca Wilson,Salomon Speedcross 5,46,362,1086,3,2024-11-25 23:07:12
6b50131b-dc81-4f47-aaf7-0f0ac0445fcf,Alyssa Valdez,Adidas Samba OG,36,101,404,4,2024-07-29 03:19:29
eeb35926-9480-4090-8ce7-34611c67ddd0,Patricia Woodward,Puma Suede Classic,40,212,848,4,2024-11-09 18:36:55
2d3b6b01-a8f0-4154-bd15-4089470159dd,Kyle Gordon,Adidas Yeezy 700,43,148,296,2,2024-06-17 08:55:52
3cfee667-c920-4b71-979b-4c6657be614c,Cody Smith DDS,Adidas NMD R1,38,123,615,5,2024-03-06 08:57:22
4cb1884c-4f26-4b31-8a7b-4e673e6433f3,Taylor Robinson,Adidas NMD R1,47,263,789,3,2024-09-27 23:13:56
90c266b0-4d8c-427c-b32a-a5aee0b303f7,James Robles,New Balance 2002R,39,110,220,2,2024-03-01 21:16:50
5fcd02f5-30f8-4ae1-9e51-a91487457a7f,Kevin Little,Nike Blazer Mid '77,39,239,239,1,2024-07-22 08:33:04
9b66b413-e448-40de-afd9-556779295732,Philip Knight,Converse Chuck Taylor All Star,36,252,504,2,2024-10-24 07:27:01
6a779805-bb0c-41e6-957c-bf4aa9656677,Ann Hernandez,Nike Blazer Mid '77,46,387,1935,5,2024-05-14 20:52:17
dc02e521-fb45-4209-95d4-5f0a3f65681c,Holly Turner,Puma Future Rider,46,346,346,1,2024-03-23 00:51:55
3c0e9557-8cd7-446f-9ede-931490c87cb7,Michael Ortiz,Adidas NMD R1,42,335,670,2,2024-09-17 20:32:13
7261b907-7f43-4765-aa90-ff3c9b1a88f0,John Stuart,Salomon XT-6,47,434,1302,3,2024-03-26 17:09:23
94e00ea8-4e1a-4171-aff3-2d7bbbcdfaec,Jamie Smith,Nike Dunk Low,38,319,957,3,2024-07-07 09:23:21
186da2d6-c8b6-4841-a6bc-69173a63ddc7,Jean Wolfe,Reebok Classic Leather,38,229,687,3,2024-04-03 19:16:34
ee5632c4-fcfa-4f20-b0c7-5cebfd6bafd8,Warren Nguyen,Adidas Superstar,42,419,2095,5,2024-11-02 11:08:06
ae7d8f1a-1e2a-4111-9bf6-a3653efceebf,Kimberly Hudson,Nike Air Max 90,37,215,860,4,2024-12-31 15:21:51
e5120f94-1b8d-42c2-a0be-2f8527a36630,Roberta Snow,Nike Blazer Mid '77,37,331,1655,5,2024-05-12 18:39:43
5691fc2a-5ca8-420b-b84e-51c682d7242b,Robert Edwards,Nike Air Max 90,40,370,1110,3,2025-01-27 14:02:09
fd0cb681-bfeb-49fa-8f4f-f86d294f3b8c,Evelyn Hernandez,Puma RS-X,44,110,220,2,2024-11-28 00:37:42
617265bd-9d24-49a0-a421-46e16a823487,Daniel Duran,Reebok Classic Leather,46,334,668,2,2024-10-27 22:08:18
f6e107ec-2d1b-420c-b7d7-d475eca2597c,Sarah Johnson,Salomon XT-6,42,185,925,5,2024-05-22 16:49:06
f093a6c6-f9d3-4ff9-ba59-420df1184fec,Edward Acosta,Nike Blazer Mid '77,39,413,413,1,2024-07-11 04:15:59
eebf2182-4a6c-4f71-9005-f80b7b48beed,Mr. James Taylor,Adidas Yeezy Boost 350,41,248,248,1,2024-08-05 16:06:16
9ce57f48-1de9-4fad-acf2-32141388ae43,Blake Morgan,Nike Air Jordan 1 Retro,47,397,1588,4,2024-02-24 03:33:54
6cfbe5a7-5356-4668-a0aa-f0a2e0a988c6,Dr. Lauren Olson,Adidas Superstar,47,220,440,2,2024-10-27 05:24:19
cece0858-4553-49e1-affb-aa43a2c0f690,Andrea Lawson,New Balance 2002R,41,400,1200,3,2024-12-18 17:03:13
b8fedcb8-740d-478a-b90d-4bc1ebe4d4a8,Amanda Lin,Vans Sk8-Hi,39,151,151,1,2025-02-08 06:16:20
278feddc-9666-4641-a967-60de238684e1,Lauren Miller,Nike SB Dunk High,45,208,208,1,2024-03-13 09:12:50
d66e133e-a917-404f-bf02-36c35722434b,Linda Hall,Reebok Classic Leather,41,397,397,1,2024-05-02 13:05:17
889a654a-d633-404d-a07b-5c501f35aa47,Carlos Gibson,Nike Blazer Mid '77,47,168,672,4,2024-09-20 22:50:13
fbf96d4d-40df-46be-ae42-cb256c9b280a,Karen Scott,Vans Old Skool,40,249,1245,5,2024-07-02 13:38:59
c0a93355-63d6-476c-8fe6-7fce23b1ae02,Tami Maynard,Converse Run Star Hike,38,171,513,3,2024-12-24 13:20:57
5914d563-a940-4c0b-bf85-a9ffa06ece96,Stephen Dunn,Adidas Yeezy 700,37,117,468,4,2024-08-19 10:06:57
c1ee8d52-cfe2-4855-87d2-20a074369eb8,Brandon Alexander,Adidas Yeezy Boost 350,45,203,609,3,2024-10-31 06:16:15
da66fba5-2e94-481d-8ef9-9ec923a76ab0,Tina Hayes,Salomon Speedcross 5,36,374,374,1,2024-12-31 11:46:09
100cf853-089d-4b42-9735-853802c56903,Larry Ramirez,Puma Suede Classic,47,374,1870,5,2024-04-01 20:56:05
580b19ed-1776-43c8-9812-0b8f37c83471,Michelle Gilbert,Nike SB Dunk High,37,356,1424,4,2024-03-30 00:48:00
1b1a1660-e0df-4d77-b18c-7640d87ea9f7,Eileen Hayes,Reebok Club C 85,40,286,858,3,2024-07-01 03:25:57
a68bbf78-ebb3-4e18-8661-d3f6c3ff19d5,Holly Cameron,Nike SB Dunk High,47,215,430,2,2024-10-30 05:47:59
298acbb6-d8a2-45f5-9d72-4d880c756ec6,Emily Henry,Adidas Forum Low,43,143,715,5,2024-05-01 21:23:32
ada77d58-7bf5-479e-8732-648ce1437dbb,Mitchell Jenkins,Vans Sk8-Hi,42,287,574,2,2024-07-06 23:17:50
9b0469be-7b3f-47f4-9168-390efaeee28d,Douglas Rivas,Salomon Speedcross 5,38,285,855,3,2025-02-18 07:33:46
64416c71-3864-4eac-8cdc-f85fee392555,Suzanne Patton,New Balance 990v5,41,472,2360,5,2024-09-08 14:41:47
7c832ffa-a864-4cc8-ad3d-a94a431617ec,Tammy Jefferson,New Balance 2002R,45,247,1235,5,2024-10-27 23:31:08
c84cbb52-43b9-4c26-a791-6e47e5c41560,Thomas Davis,Nike ZoomX Vaporfly Next%,41,465,2325,5,2025-02-13 11:52:03
51d3ffa9-83c6-4bbc-b25e-da65beb3ccdf,Gary Arnold,Vans Sk8-Hi,39,383,383,1,2024-06-01 03:31:05
b6c520c5-b2ef-4fd9-bbdf-cd08bf62efb2,Victoria Fisher,Puma Future Rider,45,338,1690,5,2024-05-19 18:52:44
bbc888de-d5c2-434e-bcf8-b2d38453bacd,David Burke,Puma Suede Classic,46,135,135,1,2024-07-16 08:14:13
8e0b44a6-168a-4fef-9f00-2e7cce3ccb72,Jacob Moore,Vans Old Skool,38,125,625,5,2025-02-01 04:39:59
fe01c30b-d36a-4470-829c-d1be9ac23cd0,Kristy Jenkins,Reebok Classic Leather,39,470,2350,5,2024-07-15 14:12:21
93061982-af88-4d86-a916-bd537cb10657,Lisa Schwartz,Vans Sk8-Hi,38,497,994,2,2024-10-05 19:58:13
2008cc89-c6c8-4b19-9630-7fda5d2d5452,Sarah Scott,Asics Gel-Lyte III,45,448,1344,3,2024-04-21 19:21:08
a64518eb-688c-4106-8cd2-6ae8fdda446c,Sean Burch,Adidas NMD R1,40,201,603,3,2024-11-22 16:25:14
